Region,NDVI,EVI,Latitude,Longitude
Region_8307,0.58307,0.38307,10.8307,-49.1693
Region_8308,0.58308,0.38308,10.8308,-49.1692
Region_8309,0.58309,0.38309,10.8309,-49.1691
Region_8310,0.5831,0.3831,10.831,-49.169
Region_8311,0.58311,0.38311,10.8311,-49.1689
Region_8312,0.58312,0.38312,10.8312,-49.1688
Region_8313,0.58313,0.38313,10.8313,-49.1687
Region_8314,0.58314,0.38314,10.8314,-49.1686
Region_8315,0.58315,0.38315,10.8315,-49.1685
Region_8316,0.58316,0.38316,10.8316,-49.1684
Region_8317,0.58317,0.38317,10.8317,-49.1683
Region_8318,0.58318,0.38318,10.8318,-49.1682
Region_8319,0.58319,0.38319,10.8319,-49.1681
Region_8320,0.5832,0.3832,10.832,-49.168
Region_8321,0.58321,0.38321,10.8321,-49.1679
Region_8322,0.58322,0.38322,10.8322,-49.1678
Region_8323,0.58323,0.38323,10.8323,-49.1677
Region_8324,0.58324,0.38324,10.8324,-49.1676
Region_8325,0.58325,0.38325,10.8325,-49.1675
Region_8326,0.58326,0.38326,10.8326,-49.1674
Region_8327,0.58327,0.38327,10.8327,-49.1673
Region_8328,0.58328,0.38328,10.8328,-49.1672
Region_8329,0.58329,0.38329,10.8329,-49.1671
Region_8330,0.5833,0.3833,10.833,-49.167
Region_8331,0.58331,0.38331,10.8331,-49.1669
Region_8332,0.58332,0.38332,10.8332,-49.1668
Region_8333,0.58333,0.38333,10.8333,-49.1667
Region_8334,0.58334,0.38334,10.8334,-49.1666
Region_8335,0.58335,0.38335,10.8335,-49.1665
Region_8336,0.58336,0.38336,10.8336,-49.1664
Region_8337,0.58337,0.38337,10.8337,-49.1663
Region_8338,0.58338,0.38338,10.8338,-49.1662
Region_8339,0.58339,0.38339,10.8339,-49.1661
Region_8340,0.5834,0.3834,10.834,-49.166
Region_8341,0.58341,0.38341,10.8341,-49.1659
Region_8342,0.58342,0.38342,10.8342,-49.1658
Region_8343,0.58343,0.38343,10.8343,-49.1657
Region_8344,0.58344,0.38344,10.8344,-49.1656
Region_8345,0.58345,0.38345,10.8345,-49.1655
Region_8346,0.58346,0.38346,10.8346,-49.1654
Region_8347,0.58347,0.38347,10.8347,-49.1653
Region_8348,0.58348,0.38348,10.8348,-49.1652
Region_8349,0.58349,0.38349,10.8349,-49.1651
Region_8350,0.5835,0.3835,10.835,-49.165
Region_8351,0.58351,0.38351,10.8351,-49.1649
Region_8352,0.58352,0.38352,10.8352,-49.1648
Region_8353,0.58353,0.38353,10.8353,-49.1647
Region_8354,0.58354,0.38354,10.8354,-49.1646
Region_8355,0.58355,0.38355,10.8355,-49.1645
Region_8356,0.58356,0.38356,10.8356,-49.1644
Region_8357,0.58357,0.38357,10.8357,-49.1643
Region_8358,0.58358,0.38358,10.8358,-49.1642
Region_8359,0.58359,0.38359,10.8359,-49.1641
Region_8360,0.5836,0.3836,10.836,-49.164
Region_8361,0.58361,0.38361,10.8361,-49.1639
Region_8362,0.58362,0.38362,10.8362,-49.1638
Region_8363,0.58363,0.38363,10.8363,-49.1637
Region_8364,0.58364,0.38364,10.8364,-49.1636
Region_8365,0.58365,0.38365,10.8365,-49.1635
Region_8366,0.58366,0.38366,10.8366,-49.1634
Region_8367,0.58367,0.38367,10.8367,-49.1633
Region_8368,0.58368,0.38368,10.8368,-49.1632
Region_8369,0.58369,0.38369,10.8369,-49.1631
Region_8370,0.5837,0.3837,10.837,-49.163
Region_8371,0.58371,0.38371,10.8371,-49.1629
Region_8372,0.58372,0.38372,10.8372,-49.1628
Region_8373,0.58373,0.38373,10.8373,-49.1627
Region_8374,0.58374,0.38374,10.8374,-49.1626
Region_8375,0.58375,0.38375,10.8375,-49.1625
Region_8376,0.58376,0.38376,10.8376,-49.1624
Region_8377,0.58377,0.38377,10.8377,-49.1623
Region_8378,0.58378,0.38378,10.8378,-49.1622
Region_8379,0.58379,0.38379,10.8379,-49.1621
Region_8380,0.5838,0.3838,10.838,-49.162
Region_8381,0.58381,0.38381,10.8381,-49.1619
Region_8382,0.58382,0.38382,10.8382,-49.1618
Region_8383,0.58383,0.38383,10.8383,-49.1617
Region_8384,0.58384,0.38384,10.8384,-49.1616
Region_8385,0.58385,0.38385,10.8385,-49.1615
Region_8386,0.58386,0.38386,10.8386,-49.1614
Region_8387,0.58387,0.38387,10.8387,-49.1613
Region_8388,0.58388,0.38388,10.8388,-49.1612
Region_8389,0.58389,0.38389,10.8389,-49.1611
Region_8390,0.5839,0.3839,10.839,-49.161
Region_8391,0.58391,0.38391,10.8391,-49.1609
Region_8392,0.58392,0.38392,10.8392,-49.1608
Region_8393,0.58393,0.38393,10.8393,-49.1607
Region_8394,0.58394,0.38394,10.8394,-49.1606
Region_8395,0.58395,0.38395,10.8395,-49.1605
Region_8396,0.58396,0.38396,10.8396,-49.1604
Region_8397,0.58397,0.38397,10.8397,-49.1603
Region_8398,0.58398,0.38398,10.8398,-49.1602
Region_8399,0.58399,0.38399,10.8399,-49.1601
Region_8400,0.584,0.384,10.84,-49.16
Region_8401,0.58401,0.38401,10.8401,-49.1599
Region_8402,0.58402,0.38402,10.8402,-49.1598
Region_8403,0.58403,0.38403,10.8403,-49.1597
Region_8404,0.58404,0.38404,10.8404,-49.1596
Region_8405,0.58405,0.38405,10.8405,-49.1595
Region_8406,0.58406,0.38406,10.8406,-49.1594
Region_8407,0.58407,0.38407,10.8407,-49.1593
Region_8408,0.58408,0.38408,10.8408,-49.1592
Region_8409,0.58409,0.38409,10.8409,-49.1591
Region_8410,0.5841,0.3841,10.841,-49.159
Region_8411,0.58411,0.38411,10.8411,-49.1589
Region_8412,0.58412,0.38412,10.8412,-49.1588
Region_8413,0.58413,0.38413,10.8413,-49.1587
Region_8414,0.58414,0.38414,10.8414,-49.1586
Region_8415,0.58415,0.38415,10.8415,-49.1585
Region_8416,0.58416,0.38416,10.8416,-49.1584
Region_8417,0.58417,0.38417,10.8417,-49.1583
Region_8418,0.58418,0.38418,10.8418,-49.1582
Region_8419,0.58419,0.38419,10.8419,-49.1581
Region_8420,0.5842,0.3842,10.842,-49.158
Region_8421,0.58421,0.38421,10.8421,-49.1579
Region_8422,0.58422,0.38422,10.8422,-49.1578
Region_8423,0.58423,0.38423,10.8423,-49.1577
Region_8424,0.58424,0.38424,10.8424,-49.1576
Region_8425,0.58425,0.38425,10.8425,-49.1575
Region_8426,0.58426,0.38426,10.8426,-49.1574
Region_8427,0.58427,0.38427,10.8427,-49.1573
Region_8428,0.58428,0.38428,10.8428,-49.1572
Region_8429,0.58429,0.38429,10.8429,-49.1571
Region_8430,0.5843,0.3843,10.843,-49.157
Region_8431,0.58431,0.38431,10.8431,-49.1569
Region_8432,0.58432,0.38432,10.8432,-49.1568
Region_8433,0.58433,0.38433,10.8433,-49.1567
Region_8434,0.58434,0.38434,10.8434,-49.1566
Region_8435,0.58435,0.38435,10.8435,-49.1565
Region_8436,0.58436,0.38436,10.8436,-49.1564
Region_8437,0.58437,0.38437,10.8437,-49.1563
Region_8438,0.58438,0.38438,10.8438,-49.1562
Region_8439,0.58439,0.38439,10.8439,-49.1561
Region_8440,0.5844,0.3844,10.844,-49.156
Region_8441,0.58441,0.38441,10.8441,-49.1559
Region_8442,0.58442,0.38442,10.8442,-49.1558
Region_8443,0.58443,0.38443,10.8443,-49.1557
Region_8444,0.58444,0.38444,10.8444,-49.1556
Region_8445,0.58445,0.38445,10.8445,-49.1555
Region_8446,0.58446,0.38446,10.8446,-49.1554
Region_8447,0.58447,0.38447,10.8447,-49.1553
Region_8448,0.58448,0.38448,10.8448,-49.1552
Region_8449,0.58449,0.38449,10.8449,-49.1551
Region_8450,0.5845,0.3845,10.845,-49.155
Region_8451,0.58451,0.38451,10.8451,-49.1549
Region_8452,0.58452,0.38452,10.8452,-49.1548
Region_8453,0.58453,0.38453,10.8453,-49.1547
Region_8454,0.58454,0.38454,10.8454,-49.1546
Region_8455,0.58455,0.38455,10.8455,-49.1545
Region_8456,0.58456,0.38456,10.8456,-49.1544
Region_8457,0.58457,0.38457,10.8457,-49.1543
Region_8458,0.58458,0.38458,10.8458,-49.1542
Region_8459,0.58459,0.38459,10.8459,-49.1541
Region_8460,0.5846,0.3846,10.846,-49.154
Region_8461,0.58461,0.38461,10.8461,-49.1539
Region_8462,0.58462,0.38462,10.8462,-49.1538
Region_8463,0.58463,0.38463,10.8463,-49.1537
Region_8464,0.58464,0.38464,10.8464,-49.1536
Region_8465,0.58465,0.38465,10.8465,-49.1535
Region_8466,0.58466,0.38466,10.8466,-49.1534
Region_8467,0.58467,0.38467,10.8467,-49.1533
Region_8468,0.58468,0.38468,10.8468,-49.1532
Region_8469,0.58469,0.38469,10.8469,-49.1531
Region_8470,0.5847,0.3847,10.847,-49.153
Region_8471,0.58471,0.38471,10.8471,-49.1529
Region_8472,0.58472,0.38472,10.8472,-49.1528
Region_8473,0.58473,0.38473,10.8473,-49.1527
Region_8474,0.58474,0.38474,10.8474,-49.1526
Region_8475,0.58475,0.38475,10.8475,-49.1525
Region_8476,0.58476,0.38476,10.8476,-49.1524
Region_8477,0.58477,0.38477,10.8477,-49.1523
Region_8478,0.58478,0.38478,10.8478,-49.1522
Region_8479,0.58479,0.38479,10.8479,-49.1521
Region_8480,0.5848,0.3848,10.848,-49.152
Region_8481,0.58481,0.38481,10.8481,-49.1519
Region_8482,0.58482,0.38482,10.8482,-49.1518
Region_8483,0.58483,0.38483,10.8483,-49.1517
Region_8484,0.58484,0.38484,10.8484,-49.1516
Region_8485,0.58485,0.38485,10.8485,-49.1515
Region_8486,0.58486,0.38486,10.8486,-49.1514
Region_8487,0.58487,0.38487,10.8487,-49.1513
Region_8488,0.58488,0.38488,10.8488,-49.1512
Region_8489,0.58489,0.38489,10.8489,-49.1511
Region_8490,0.5849,0.3849,10.849,-49.151
Region_8491,0.58491,0.38491,10.8491,-49.1509
Region_8492,0.58492,0.38492,10.8492,-49.1508
Region_8493,0.58493,0.38493,10.8493,-49.1507
Region_8494,0.58494,0.38494,10.8494,-49.1506
Region_8495,0.58495,0.38495,10.8495,-49.1505
Region_8496,0.58496,0.38496,10.8496,-49.1504
Region_8497,0.58497,0.38497,10.8497,-49.1503
Region_8498,0.58498,0.38498,10.8498,-49.1502
Region_8499,0.58499,0.38499,10.8499,-49.1501
Region_8500,0.585,0.385,10.85,-49.15
Region_8501,0.58501,0.38501,10.8501,-49.1499
Region_8502,0.58502,0.38502,10.8502,-49.1498
Region_8503,0.58503,0.38503,10.8503,-49.1497
Region_8504,0.58504,0.38504,10.8504,-49.1496
Region_8505,0.58505,0.38505,10.8505,-49.1495
Region_8506,0.58506,0.38506,10.8506,-49.1494
Region_8507,0.58507,0.38507,10.8507,-49.1493
Region_8508,0.58508,0.38508,10.8508,-49.1492
Region_8509,0.58509,0.38509,10.8509,-49.1491
Region_8510,0.5851,0.3851,10.851,-49.149
Region_8511,0.58511,0.38511,10.8511,-49.1489
Region_8512,0.58512,0.38512,10.8512,-49.1488
Region_8513,0.58513,0.38513,10.8513,-49.1487
Region_8514,0.58514,0.38514,10.8514,-49.1486
Region_8515,0.58515,0.38515,10.8515,-49.1485
Region_8516,0.58516,0.38516,10.8516,-49.1484
Region_8517,0.58517,0.38517,10.8517,-49.1483
Region_8518,0.58518,0.38518,10.8518,-49.1482
Region_8519,0.58519,0.38519,10.8519,-49.1481
Region_8520,0.5852,0.3852,10.852,-49.148
Region_8521,0.58521,0.38521,10.8521,-49.1479
Region_8522,0.58522,0.38522,10.8522,-49.1478
Region_8523,0.58523,0.38523,10.8523,-49.1477
Region_8524,0.58524,0.38524,10.8524,-49.1476
Region_8525,0.58525,0.38525,10.8525,-49.1475
Region_8526,0.58526,0.38526,10.8526,-49.1474
Region_8527,0.58527,0.38527,10.8527,-49.1473
Region_8528,0.58528,0.38528,10.8528,-49.1472
Region_8529,0.58529,0.38529,10.8529,-49.1471
Region_8530,0.5853,0.3853,10.853,-49.147
Region_8531,0.58531,0.38531,10.8531,-49.1469
Region_8532,0.58532,0.38532,10.8532,-49.1468
Region_8533,0.58533,0.38533,10.8533,-49.1467
Region_8534,0.58534,0.38534,10.8534,-49.1466
Region_8535,0.58535,0.38535,10.8535,-49.1465
Region_8536,0.58536,0.38536,10.8536,-49.1464
Region_8537,0.58537,0.38537,10.8537,-49.1463
Region_8538,0.58538,0.38538,10.8538,-49.1462
Region_8539,0.58539,0.38539,10.8539,-49.1461
Region_8540,0.5854,0.3854,10.854,-49.146
Region_8541,0.58541,0.38541,10.8541,-49.1459
Region_8542,0.58542,0.38542,10.8542,-49.1458
Region_8543,0.58543,0.38543,10.8543,-49.1457
Region_8544,0.58544,0.38544,10.8544,-49.1456
Region_8545,0.58545,0.38545,10.8545,-49.1455
Region_8546,0.58546,0.38546,10.8546,-49.1454
Region_8547,0.58547,0.38547,10.8547,-49.1453
Region_8548,0.58548,0.38548,10.8548,-49.1452
Region_8549,0.58549,0.38549,10.8549,-49.1451
Region_8550,0.5855,0.3855,10.855,-49.145
Region_8551,0.58551,0.38551,10.8551,-49.1449
Region_8552,0.58552,0.38552,10.8552,-49.1448
Region_8553,0.58553,0.38553,10.8553,-49.1447
Region_8554,0.58554,0.38554,10.8554,-49.1446
Region_8555,0.58555,0.38555,10.8555,-49.1445
Region_8556,0.58556,0.38556,10.8556,-49.1444
Region_8557,0.58557,0.38557,10.8557,-49.1443
Region_8558,0.58558,0.38558,10.8558,-49.1442
Region_8559,0.58559,0.38559,10.8559,-49.1441
Region_8560,0.5856,0.3856,10.856,-49.144
Region_8561,0.58561,0.38561,10.8561,-49.1439
Region_8562,0.58562,0.38562,10.8562,-49.1438
Region_8563,0.58563,0.38563,10.8563,-49.1437
Region_8564,0.58564,0.38564,10.8564,-49.1436
Region_8565,0.58565,0.38565,10.8565,-49.1435
Region_8566,0.58566,0.38566,10.8566,-49.1434
Region_8567,0.58567,0.38567,10.8567,-49.1433
Region_8568,0.58568,0.38568,10.8568,-49.1432
Region_8569,0.58569,0.38569,10.8569,-49.1431
Region_8570,0.5857,0.3857,10.857,-49.143
Region_8571,0.58571,0.38571,10.8571,-49.1429
Region_8572,0.58572,0.38572,10.8572,-49.1428
Region_8573,0.58573,0.38573,10.8573,-49.1427
Region_8574,0.58574,0.38574,10.8574,-49.1426
Region_8575,0.58575,0.38575,10.8575,-49.1425
Region_8576,0.58576,0.38576,10.8576,-49.1424
Region_8577,0.58577,0.38577,10.8577,-49.1423
Region_8578,0.58578,0.38578,10.8578,-49.1422
Region_8579,0.58579,0.38579,10.8579,-49.1421
Region_8580,0.5858,0.3858,10.858,-49.142
Region_8581,0.58581,0.38581,10.8581,-49.1419
Region_8582,0.58582,0.38582,10.8582,-49.1418
Region_8583,0.58583,0.38583,10.8583,-49.1417
Region_8584,0.58584,0.38584,10.8584,-49.1416
Region_8585,0.58585,0.38585,10.8585,-49.1415
Region_8586,0.58586,0.38586,10.8586,-49.1414
Region_8587,0.58587,0.38587,10.8587,-49.1413
Region_8588,0.58588,0.38588,10.8588,-49.1412
Region_8589,0.58589,0.38589,10.8589,-49.1411
Region_8590,0.5859,0.3859,10.859,-49.141
Region_8591,0.58591,0.38591,10.8591,-49.1409
Region_8592,0.58592,0.38592,10.8592,-49.1408
Region_8593,0.58593,0.38593,10.8593,-49.1407
Region_8594,0.58594,0.38594,10.8594,-49.1406
Region_8595,0.58595,0.38595,10.8595,-49.1405
Region_8596,0.58596,0.38596,10.8596,-49.1404
Region_8597,0.58597,0.38597,10.8597,-49.1403
Region_8598,0.58598,0.38598,10.8598,-49.1402
Region_8599,0.58599,0.38599,10.8599,-49.1401
Region_8600,0.586,0.386,10.86,-49.14
Region_8601,0.58601,0.38601,10.8601,-49.1399
Region_8602,0.58602,0.38602,10.8602,-49.1398
Region_8603,0.58603,0.38603,10.8603,-49.1397
Region_8604,0.58604,0.38604,10.8604,-49.1396
Region_8605,0.58605,0.38605,10.8605,-49.1395
Region_8606,0.58606,0.38606,10.8606,-49.1394
Region_8607,0.58607,0.38607,10.8607,-49.1393
Region_8608,0.58608,0.38608,10.8608,-49.1392
Region_8609,0.58609,0.38609,10.8609,-49.1391
Region_8610,0.5861,0.3861,10.861,-49.139
Region_8611,0.58611,0.38611,10.8611,-49.1389
Region_8612,0.58612,0.38612,10.8612,-49.1388
Region_8613,0.58613,0.38613,10.8613,-49.1387
Region_8614,0.58614,0.38614,10.8614,-49.1386
Region_8615,0.58615,0.38615,10.8615,-49.1385
Region_8616,0.58616,0.38616,10.8616,-49.1384
Region_8617,0.58617,0.38617,10.8617,-49.1383
Region_8618,0.58618,0.38618,10.8618,-49.1382
Region_8619,0.58619,0.38619,10.8619,-49.1381
Region_8620,0.5862,0.3862,10.862,-49.138
Region_8621,0.58621,0.38621,10.8621,-49.1379
Region_8622,0.58622,0.38622,10.8622,-49.1378
Region_8623,0.58623,0.38623,10.8623,-49.1377
Region_8624,0.58624,0.38624,10.8624,-49.1376
Region_8625,0.58625,0.38625,10.8625,-49.1375
Region_8626,0.58626,0.38626,10.8626,-49.1374
Region_8627,0.58627,0.38627,10.8627,-49.1373
Region_8628,0.58628,0.38628,10.8628,-49.1372
Region_8629,0.58629,0.38629,10.8629,-49.1371
Region_8630,0.5863,0.3863,10.863,-49.137
Region_8631,0.58631,0.38631,10.8631,-49.1369
Region_8632,0.58632,0.38632,10.8632,-49.1368
Region_8633,0.58633,0.38633,10.8633,-49.1367
Region_8634,0.58634,0.38634,10.8634,-49.1366
Region_8635,0.58635,0.38635,10.8635,-49.1365
Region_8636,0.58636,0.38636,10.8636,-49.1364
Region_8637,0.58637,0.38637,10.8637,-49.1363
Region_8638,0.58638,0.38638,10.8638,-49.1362
Region_8639,0.58639,0.38639,10.8639,-49.1361
Region_8640,0.5864,0.3864,10.864,-49.136
Region_8641,0.58641,0.38641,10.8641,-49.1359
Region_8642,0.58642,0.38642,10.8642,-49.1358
Region_8643,0.58643,0.38643,10.8643,-49.1357
Region_8644,0.58644,0.38644,10.8644,-49.1356
Region_8645,0.58645,0.38645,10.8645,-49.1355
Region_8646,0.58646,0.38646,10.8646,-49.1354
Region_8647,0.58647,0.38647,10.8647,-49.1353
Region_8648,0.58648,0.38648,10.8648,-49.1352
Region_8649,0.58649,0.38649,10.8649,-49.1351
Region_8650,0.5865,0.3865,10.865,-49.135
Region_8651,0.58651,0.38651,10.8651,-49.1349
Region_8652,0.58652,0.38652,10.8652,-49.1348
Region_8653,0.58653,0.38653,10.8653,-49.1347
Region_8654,0.58654,0.38654,10.8654,-49.1346
Region_8655,0.58655,0.38655,10.8655,-49.1345
Region_8656,0.58656,0.38656,10.8656,-49.1344
Region_8657,0.58657,0.38657,10.8657,-49.1343
Region_8658,0.58658,0.38658,10.8658,-49.1342
Region_8659,0.58659,0.38659,10.8659,-49.1341
Region_8660,0.5866,0.3866,10.866,-49.134
Region_8661,0.58661,0.38661,10.8661,-49.1339
Region_8662,0.58662,0.38662,10.8662,-49.1338
Region_8663,0.58663,0.38663,10.8663,-49.1337
Region_8664,0.58664,0.38664,10.8664,-49.1336
Region_8665,0.58665,0.38665,10.8665,-49.1335
Region_8666,0.58666,0.38666,10.8666,-49.1334
Region_8667,0.58667,0.38667,10.8667,-49.1333
Region_8668,0.58668,0.38668,10.8668,-49.1332
Region_8669,0.58669,0.38669,10.8669,-49.1331
Region_8670,0.5867,0.3867,10.867,-49.133
Region_8671,0.58671,0.38671,10.8671,-49.1329
Region_8672,0.58672,0.38672,10.8672,-49.1328
Region_8673,0.58673,0.38673,10.8673,-49.1327
Region_8674,0.58674,0.38674,10.8674,-49.1326
Region_8675,0.58675,0.38675,10.8675,-49.1325
Region_8676,0.58676,0.38676,10.8676,-49.1324
Region_8677,0.58677,0.38677,10.8677,-49.1323
Region_8678,0.58678,0.38678,10.8678,-49.1322
Region_8679,0.58679,0.38679,10.8679,-49.1321
Region_8680,0.5868,0.3868,10.868,-49.132
Region_8681,0.58681,0.38681,10.8681,-49.1319
Region_8682,0.58682,0.38682,10.8682,-49.1318
Region_8683,0.58683,0.38683,10.8683,-49.1317
Region_8684,0.58684,0.38684,10.8684,-49.1316
Region_8685,0.58685,0.38685,10.8685,-49.1315
Region_8686,0.58686,0.38686,10.8686,-49.1314
Region_8687,0.58687,0.38687,10.8687,-49.1313
Region_8688,0.58688,0.38688,10.8688,-49.1312
Region_8689,0.58689,0.38689,10.8689,-49.1311
Region_8690,0.5869,0.3869,10.869,-49.131
Region_8691,0.58691,0.38691,10.8691,-49.1309
Region_8692,0.58692,0.38692,10.8692,-49.1308
Region_8693,0.58693,0.38693,10.8693,-49.1307
Region_8694,0.58694,0.38694,10.8694,-49.1306
Region_8695,0.58695,0.38695,10.8695,-49.1305
Region_8696,0.58696,0.38696,10.8696,-49.1304
Region_8697,0.58697,0.38697,10.8697,-49.1303
Region_8698,0.58698,0.38698,10.8698,-49.1302
Region_8699,0.58699,0.38699,10.8699,-49.1301
Region_8700,0.587,0.387,10.87,-49.13
Region_8701,0.58701,0.38701,10.8701,-49.1299
Region_8702,0.58702,0.38702,10.8702,-49.1298
Region_8703,0.58703,0.38703,10.8703,-49.1297
Region_8704,0.58704,0.38704,10.8704,-49.1296
Region_8705,0.58705,0.38705,10.8705,-49.1295
Region_8706,0.58706,0.38706,10.8706,-49.1294
Region_8707,0.58707,0.38707,10.8707,-49.1293
Region_8708,0.58708,0.38708,10.8708,-49.1292
Region_8709,0.58709,0.38709,10.8709,-49.1291
Region_8710,0.5871,0.3871,10.871,-49.129
Region_8711,0.58711,0.38711,10.8711,-49.1289
Region_8712,0.58712,0.38712,10.8712,-49.1288
Region_8713,0.58713,0.38713,10.8713,-49.1287
Region_8714,0.58714,0.38714,10.8714,-49.1286
Region_8715,0.58715,0.38715,10.8715,-49.1285
Region_8716,0.58716,0.38716,10.8716,-49.1284
Region_8717,0.58717,0.38717,10.8717,-49.1283
Region_8718,0.58718,0.38718,10.8718,-49.1282
Region_8719,0.58719,0.38719,10.8719,-49.1281
Region_8720,0.5872,0.3872,10.872,-49.128
Region_8721,0.58721,0.38721,10.8721,-49.1279
Region_8722,0.58722,0.38722,10.8722,-49.1278
Region_8723,0.58723,0.38723,10.8723,-49.1277
Region_8724,0.58724,0.38724,10.8724,-49.1276
Region_8725,0.58725,0.38725,10.8725,-49.1275
Region_8726,0.58726,0.38726,10.8726,-49.1274
Region_8727,0.58727,0.38727,10.8727,-49.1273
Region_8728,0.58728,0.38728,10.8728,-49.1272
Region_8729,0.58729,0.38729,10.8729,-49.1271
Region_8730,0.5873,0.3873,10.873,-49.127
Region_8731,0.58731,0.38731,10.8731,-49.1269
Region_8732,0.58732,0.38732,10.8732,-49.1268
Region_8733,0.58733,0.38733,10.8733,-49.1267
Region_8734,0.58734,0.38734,10.8734,-49.1266
Region_8735,0.58735,0.38735,10.8735,-49.1265
Region_8736,0.58736,0.38736,10.8736,-49.1264
Region_8737,0.58737,0.38737,10.8737,-49.1263
Region_8738,0.58738,0.38738,10.8738,-49.1262
Region_8739,0.58739,0.38739,10.8739,-49.1261
Region_8740,0.5874,0.3874,10.874,-49.126
Region_8741,0.58741,0.38741,10.8741,-49.1259
Region_8742,0.58742,0.38742,10.8742,-49.1258
Region_8743,0.58743,0.38743,10.8743,-49.1257
Region_8744,0.58744,0.38744,10.8744,-49.1256
Region_8745,0.58745,0.38745,10.8745,-49.1255
Region_8746,0.58746,0.38746,10.8746,-49.1254
Region_8747,0.58747,0.38747,10.8747,-49.1253
Region_8748,0.58748,0.38748,10.8748,-49.1252
Region_8749,0.58749,0.38749,10.8749,-49.1251
Region_8750,0.5875,0.3875,10.875,-49.125
Region_8751,0.58751,0.38751,10.8751,-49.1249
Region_8752,0.58752,0.38752,10.8752,-49.1248
Region_8753,0.58753,0.38753,10.8753,-49.1247
Region_8754,0.58754,0.38754,10.8754,-49.1246
Region_8755,0.58755,0.38755,10.8755,-49.1245
Region_8756,0.58756,0.38756,10.8756,-49.1244
Region_8757,0.58757,0.38757,10.8757,-49.1243
Region_8758,0.58758,0.38758,10.8758,-49.1242
Region_8759,0.58759,0.38759,10.8759,-49.1241
Region_8760,0.5876,0.3876,10.876,-49.124
Region_8761,0.58761,0.38761,10.8761,-49.1239
Region_8762,0.58762,0.38762,10.8762,-49.1238
Region_8763,0.58763,0.38763,10.8763,-49.1237
Region_8764,0.58764,0.38764,10.8764,-49.1236
Region_8765,0.58765,0.38765,10.8765,-49.1235
Region_8766,0.58766,0.38766,10.8766,-49.1234
Region_8767,0.58767,0.38767,10.8767,-49.1233
Region_8768,0.58768,0.38768,10.8768,-49.1232
Region_8769,0.58769,0.38769,10.8769,-49.1231
Region_8770,0.5877,0.3877,10.877,-49.123
Region_8771,0.58771,0.38771,10.8771,-49.1229
Region_8772,0.58772,0.38772,10.8772,-49.1228
Region_8773,0.58773,0.38773,10.8773,-49.1227
Region_8774,0.58774,0.38774,10.8774,-49.1226
Region_8775,0.58775,0.38775,10.8775,-49.1225
Region_8776,0.58776,0.38776,10.8776,-49.1224
Region_8777,0.58777,0.38777,10.8777,-49.1223
Region_8778,0.58778,0.38778,10.8778,-49.1222
Region_8779,0.58779,0.38779,10.8779,-49.1221
Region_8780,0.5878,0.3878,10.878,-49.122
Region_8781,0.58781,0.38781,10.8781,-49.1219
Region_8782,0.58782,0.38782,10.8782,-49.1218
Region_8783,0.58783,0.38783,10.8783,-49.1217
Region_8784,0.58784,0.38784,10.8784,-49.1216
Region_8785,0.58785,0.38785,10.8785,-49.1215
Region_8786,0.58786,0.38786,10.8786,-49.1214
Region_8787,0.58787,0.38787,10.8787,-49.1213
Region_8788,0.58788,0.38788,10.8788,-49.1212
Region_8789,0.58789,0.38789,10.8789,-49.1211
Region_8790,0.5879,0.3879,10.879,-49.121
Region_8791,0.58791,0.38791,10.8791,-49.1209
Region_8792,0.58792,0.38792,10.8792,-49.1208
Region_8793,0.58793,0.38793,10.8793,-49.1207
Region_8794,0.58794,0.38794,10.8794,-49.1206
